Date	AveragePrice	Region	Year	Type
2015-07	2.03	Philadelphia	2015	organic
2015-06	1.94	Philadelphia	2015	organic
2015-05	1.85	Philadelphia	2015	organic
2015-04	1.81	Philadelphia	2015	organic
2015-03	1.83	Philadelphia	2015	organic
2015-02	1.69	Philadelphia	2015	organic
2015-01	1.72	Philadelphia	2015	organic
2015-12	1.87	PhoenixTucson	2015	organic
2015-11	1.7	PhoenixTucson	2015	organic
2015-10	1.93	PhoenixTucson	2015	organic
2015-09	1.79	PhoenixTucson	2015	organic
2015-08	1.88	PhoenixTucson	2015	organic
2015-07	1.72	PhoenixTucson	2015	organic
2015-06	1.54	PhoenixTucson	2015	organic
2015-05	1.4	PhoenixTucson	2015	organic
2015-04	1.5	PhoenixTucson	2015	organic
2015-03	1.37	PhoenixTucson	2015	organic
2015-02	1.18	PhoenixTucson	2015	organic
2015-01	1.12	PhoenixTucson	2015	organic
2015-12	1.55	Pittsburgh	2015	organic
2015-11	1.46	Pittsburgh	2015	organic
2015-10	1.19	Pittsburgh	2015	organic
2015-09	1.5	Pittsburgh	2015	organic
2015-08	1.57	Pittsburgh	2015	organic
2015-07	1.83	Pittsburgh	2015	organic
2015-06	1.57	Pittsburgh	2015	organic
2015-05	1.49	Pittsburgh	2015	organic
2015-04	1.35	Pittsburgh	2015	organic
2015-03	1.63	Pittsburgh	2015	organic
2015-02	1.77	Pittsburgh	2015	organic
2015-01	1.81	Pittsburgh	2015	organic
2015-12	1.92	Plains	2015	organic
2015-11	1.55	Plains	2015	organic
2015-10	1.76	Plains	2015	organic
2015-09	1.91	Plains	2015	organic
2015-08	1.84	Plains	2015	organic
2015-07	1.92	Plains	2015	organic
2015-06	1.9	Plains	2015	organic
2015-05	1.92	Plains	2015	organic
2015-04	1.81	Plains	2015	organic
2015-03	1.7	Plains	2015	organic
2015-02	1.67	Plains	2015	organic
2015-01	1.69	Plains	2015	organic
2015-12	1.66	Portland	2015	organic
2015-11	0.98	Portland	2015	organic
2015-10	1.57	Portland	2015	organic
2015-09	2.16	Portland	2015	organic
2015-08	1.94	Portland	2015	organic
2015-07	1.93	Portland	2015	organic
2015-06	1.96	Portland	2015	organic
2015-05	1.54	Portland	2015	organic
2015-04	1.76	Portland	2015	organic
2015-03	1.32	Portland	2015	organic
2015-02	1.2	Portland	2015	organic
2015-01	1.28	Portland	2015	organic
2015-12	1.82	RaleighGreensboro	2015	organic
2015-11	1.65	RaleighGreensboro	2015	organic
2015-10	1.76	RaleighGreensboro	2015	organic
2015-09	1.95	RaleighGreensboro	2015	organic
2015-08	1.86	RaleighGreensboro	2015	organic
2015-07	1.82	RaleighGreensboro	2015	organic
2015-06	1.66	RaleighGreensboro	2015	organic
2015-05	1.35	RaleighGreensboro	2015	organic
2015-04	1.96	RaleighGreensboro	2015	organic
2015-03	1.73	RaleighGreensboro	2015	organic
2015-02	1.79	RaleighGreensboro	2015	organic
2015-01	2.01	RaleighGreensboro	2015	organic
2015-12	1.67	RichmondNorfolk	2015	organic
2015-11	1.4	RichmondNorfolk	2015	organic
2015-10	1.68	RichmondNorfolk	2015	organic
2015-09	1.85	RichmondNorfolk	2015	organic
2015-08	1.7	RichmondNorfolk	2015	organic
2015-07	1.49	RichmondNorfolk	2015	organic
2015-06	1.24	RichmondNorfolk	2015	organic
2015-05	1.03	RichmondNorfolk	2015	organic
2015-04	1.54	RichmondNorfolk	2015	organic
2015-03	1.47	RichmondNorfolk	2015	organic
2015-02	1.58	RichmondNorfolk	2015	organic
2015-01	1.54	RichmondNorfolk	2015	organic
2015-12	1.55	Roanoke	2015	organic
2015-11	1.19	Roanoke	2015	organic
2015-10	1.6	Roanoke	2015	organic
2015-09	1.78	Roanoke	2015	organic
2015-08	1.7	Roanoke	2015	organic
2015-07	1.37	Roanoke	2015	organic
2015-06	1.08	Roanoke	2015	organic
2015-05	0.88	Roanoke	2015	organic
2015-04	1.42	Roanoke	2015	organic
2015-03	1.33	Roanoke	2015	organic
2015-02	1.5	Roanoke	2015	organic
2015-01	1.39	Roanoke	2015	organic
2015-12	1.43	Sacramento	2015	organic
2015-11	1.9	Sacramento	2015	organic
2015-10	2.01	Sacramento	2015	organic
2015-09	2.15	Sacramento	2015	organic
2015-08	2.1	Sacramento	2015	organic
2015-07	1.86	Sacramento	2015	organic
2015-06	1.85	Sacramento	2015	organic
2015-05	1.64	Sacramento	2015	organic
2015-04	1.64	Sacramento	2015	organic
2015-03	1.22	Sacramento	2015	organic
2015-02	1.22	Sacramento	2015	organic
2015-01	1.33	Sacramento	2015	organic
2015-12	1.83	SanDiego	2015	organic
2015-11	1.64	SanDiego	2015	organic
2015-10	1.85	SanDiego	2015	organic
2015-09	1.85	SanDiego	2015	organic
2015-08	1.86	SanDiego	2015	organic
2015-07	1.55	SanDiego	2015	organic
2015-06	1.51	SanDiego	2015	organic
2015-05	1.41	SanDiego	2015	organic
2015-04	1.53	SanDiego	2015	organic
2015-03	1.09	SanDiego	2015	organic
2015-02	1.11	SanDiego	2015	organic
2015-01	1.23	SanDiego	2015	organic
2015-12	1.92	SanFrancisco	2015	organic
2015-11	2.01	SanFrancisco	2015	organic
2015-10	2.59	SanFrancisco	2015	organic
2015-09	2.73	SanFrancisco	2015	organic
2015-08	2.76	SanFrancisco	2015	organic
2015-07	1.96	SanFrancisco	2015	organic
2015-06	1.96	SanFrancisco	2015	organic
2015-05	1.55	SanFrancisco	2015	organic
2015-04	1.55	SanFrancisco	2015	organic
2015-03	1.09	SanFrancisco	2015	organic
2015-02	1.06	SanFrancisco	2015	organic
2015-01	1.18	SanFrancisco	2015	organic
2015-12	2.06	Seattle	2015	organic
2015-11	1.25	Seattle	2015	organic
2015-10	1.73	Seattle	2015	organic
2015-09	1.99	Seattle	2015	organic
2015-08	2.04	Seattle	2015	organic
2015-07	1.98	Seattle	2015	organic
2015-06	2.01	Seattle	2015	organic
2015-05	1.56	Seattle	2015	organic
2015-04	1.92	Seattle	2015	organic
2015-03	1.71	Seattle	2015	organic
2015-02	1.44	Seattle	2015	organic
2015-01	1.49	Seattle	2015	organic
2015-12	1.73	SouthCarolina	2015	organic
2015-11	1.75	SouthCarolina	2015	organic
2015-10	1.96	SouthCarolina	2015	organic
2015-09	2.0	SouthCarolina	2015	organic
2015-08	1.94	SouthCarolina	2015	organic
2015-07	1.84	SouthCarolina	2015	organic
2015-06	1.95	SouthCarolina	2015	organic
2015-05	1.92	SouthCarolina	2015	organic
2015-04	1.97	SouthCarolina	2015	organic
2015-03	1.52	SouthCarolina	2015	organic
2015-02	1.66	SouthCarolina	2015	organic
2015-01	1.86	SouthCarolina	2015	organic
2015-12	1.49	SouthCentral	2015	organic
2015-11	1.51	SouthCentral	2015	organic
2015-10	1.55	SouthCentral	2015	organic
2015-09	1.49	SouthCentral	2015	organic
2015-08	1.37	SouthCentral	2015	organic
2015-07	1.34	SouthCentral	2015	organic
2015-06	1.37	SouthCentral	2015	organic
2015-05	1.43	SouthCentral	2015	organic
2015-04	1.4	SouthCentral	2015	organic
2015-03	1.34	SouthCentral	2015	organic
2015-02	1.28	SouthCentral	2015	organic
2015-01	1.35	SouthCentral	2015	organic
2015-12	1.66	Southeast	2015	organic
2015-11	1.73	Southeast	2015	organic
2015-10	1.84	Southeast	2015	organic
2015-09	1.9	Southeast	2015	organic
2015-08	1.88	Southeast	2015	organic
2015-07	1.72	Southeast	2015	organic
2015-06	1.75	Southeast	2015	organic
2015-05	1.7	Southeast	2015	organic
2015-04	1.78	Southeast	2015	organic
2015-03	1.46	Southeast	2015	organic
2015-02	1.6	Southeast	2015	organic
2015-01	1.75	Southeast	2015	organic
2015-12	2.09	Spokane	2015	organic
2015-11	1.33	Spokane	2015	organic
2015-10	1.92	Spokane	2015	organic
2015-09	2.12	Spokane	2015	organic
2015-08	2.11	Spokane	2015	organic
2015-07	1.85	Spokane	2015	organic
2015-06	1.88	Spokane	2015	organic
2015-05	1.62	Spokane	2015	organic
2015-04	1.8	Spokane	2015	organic
2015-03	1.58	Spokane	2015	organic
2015-02	1.38	Spokane	2015	organic
2015-01	1.3	Spokane	2015	organic
2015-12	2.12	StLouis	2015	organic
2015-11	1.04	StLouis	2015	organic
2015-10	1.52	StLouis	2015	organic
2015-09	1.96	StLouis	2015	organic
2015-08	1.87	StLouis	2015	organic
2015-07	1.86	StLouis	2015	organic
2015-06	1.92	StLouis	2015	organic
2015-05	2.0	StLouis	2015	organic
2015-04	2.13	StLouis	2015	organic
2015-03	1.85	StLouis	2015	organic
2015-02	1.93	StLouis	2015	organic
2015-01	1.8	StLouis	2015	organic
2015-12	1.56	Syracuse	2015	organic
2015-11	1.65	Syracuse	2015	organic
2015-10	1.64	Syracuse	2015	organic
2015-09	1.6	Syracuse	2015	organic
2015-08	1.98	Syracuse	2015	organic
2015-07	1.84	Syracuse	2015	organic
2015-06	1.77	Syracuse	2015	organic
2015-05	1.84	Syracuse	2015	organic
2015-04	1.76	Syracuse	2015	organic
2015-03	1.59	Syracuse	2015	organic
2015-02	1.65	Syracuse	2015	organic
2015-01	1.72	Syracuse	2015	organic
2015-12	1.76	Tampa	2015	organic
2015-11	1.5	Tampa	2015	organic
2015-10	1.47	Tampa	2015	organic
2015-09	1.49	Tampa	2015	organic
2015-08	1.5	Tampa	2015	organic
2015-07	1.9	Tampa	2015	organic
2015-06	1.71	Tampa	2015	organic
2015-05	1.34	Tampa	2015	organic
2015-04	1.72	Tampa	2015	organic
2015-03	1.63	Tampa	2015	organic
2015-02	1.68	Tampa	2015	organic
2015-01	1.7	Tampa	2015	organic
2015-12	1.52	TotalUS	2015	organic
2015-11	1.47	TotalUS	2015	organic
2015-10	1.72	TotalUS	2015	organic
2015-09	1.78	TotalUS	2015	organic
2015-08	1.0	TotalUS	2015	organic
2015-07	1.0	TotalUS	2015	organic
2015-06	1.67	TotalUS	2015	organic
2015-05	1.37	TotalUS	2015	organic
2015-04	1.63	TotalUS	2015	organic
2015-03	1.4	TotalUS	2015	organic
2015-02	1.36	TotalUS	2015	organic
2015-01	1.46	TotalUS	2015	organic
2015-12	1.39	West	2015	organic
2015-11	1.23	West	2015	organic
2015-10	1.61	West	2015	organic
2015-09	1.83	West	2015	organic
2015-08	1.81	West	2015	organic
2015-07	1.71	West	2015	organic
2015-06	1.74	West	2015	organic
2015-05	1.24	West	2015	organic
2015-04	1.69	West	2015	organic
2015-03	1.4	West	2015	organic
2015-02	1.34	West	2015	organic
2015-01	1.4	West	2015	organic
2015-11	1.92	WestTexNewMexico	2015	organic
2015-10	2.01	WestTexNewMexico	2015	organic
2015-09	1.78	WestTexNewMexico	2015	organic
2015-08	1.9	WestTexNewMexico	2015	organic
2015-07	1.58	WestTexNewMexico	2015	organic
2015-06	1.48	WestTexNewMexico	2015	organic
2015-05	1.51	WestTexNewMexico	2015	organic
2015-04	1.8	WestTexNewMexico	2015	organic
2015-03	1.64	WestTexNewMexico	2015	organic
2015-02	1.77	WestTexNewMexico	2015	organic
2015-01	1.64	WestTexNewMexico	2015	organic
2016-12	1.97	Albany	2016	organic
2016-11	1.93	Albany	2016	organic
2016-10	1.73	Albany	2016	organic
2016-09	1.73	Albany	2016	organic
2016-08	1.67	Albany	2016	organic
2016-07	1.43	Albany	2016	organic
2016-06	1.47	Albany	2016	organic
2016-05	1.78	Albany	2016	organic
2016-04	1.56	Albany	2016	organic
2016-03	1.92	Albany	2016	organic
2016-02	1.81	Albany	2016	organic
2016-01	1.75	Albany	2016	organic
2016-12	1.22	Atlanta	2016	organic
2016-11	1.64	Atlanta	2016	organic
2016-10	2.29	Atlanta	2016	organic
2016-09	1.38	Atlanta	2016	organic
2016-08	1.06	Atlanta	2016	organic
2016-07	0.85	Atlanta	2016	organic
2016-06	1.04	Atlanta	2016	organic
2016-05	1.25	Atlanta	2016	organic
2016-04	1.51	Atlanta	2016	organic
2016-03	1.66	Atlanta	2016	organic
2016-02	1.72	Atlanta	2016	organic
2016-01	1.48	Atlanta	2016	organic
2016-12	2.15	BaltimoreWashington	2016	organic
2016-11	2.28	BaltimoreWashington	2016	organic
2016-10	2.15	BaltimoreWashington	2016	organic
2016-09	2.03	BaltimoreWashington	2016	organic
2016-08	1.87	BaltimoreWashington	2016	organic
2016-07	1.99	BaltimoreWashington	2016	organic
2016-06	1.75	BaltimoreWashington	2016	organic
2016-05	1.77	BaltimoreWashington	2016	organic
2016-04	1.71	BaltimoreWashington	2016	organic
2016-03	1.41	BaltimoreWashington	2016	organic
2016-02	1.66	BaltimoreWashington	2016	organic
2016-01	1.56	BaltimoreWashington	2016	organic
2016-12	1.48	Boise	2016	organic
2016-11	2.0	Boise	2016	organic
2016-10	1.33	Boise	2016	organic
2016-09	1.47	Boise	2016	organic
2016-08	1.26	Boise	2016	organic
2016-07	1.2	Boise	2016	organic
2016-06	1.65	Boise	2016	organic
2016-05	0.92	Boise	2016	organic
2016-04	1.08	Boise	2016	organic
2016-03	1.15	Boise	2016	organic
2016-02	0.84	Boise	2016	organic
2016-01	1.28	Boise	2016	organic
2016-12	2.0	Boston	2016	organic
2016-11	1.72	Boston	2016	organic
2016-10	1.63	Boston	2016	organic
2016-09	1.73	Boston	2016	organic
2016-08	1.31	Boston	2016	organic
2016-07	1.61	Boston	2016	organic
2016-06	1.49	Boston	2016	organic
2016-05	1.79	Boston	2016	organic
2016-04	1.73	Boston	2016	organic
2016-03	1.7	Boston	2016	organic
2016-02	1.62	Boston	2016	organic
2016-01	1.26	Boston	2016	organic
2016-12	1.88	BuffaloRochester	2016	organic
2016-11	1.56	BuffaloRochester	2016	organic
2016-10	1.55	BuffaloRochester	2016	organic
2016-09	1.53	BuffaloRochester	2016	organic
2016-08	1.52	BuffaloRochester	2016	organic
2016-07	2.02	BuffaloRochester	2016	organic
2016-06	1.54	BuffaloRochester	2016	organic
2016-05	1.58	BuffaloRochester	2016	organic
2016-04	1.48	BuffaloRochester	2016	organic
2016-03	2.13	BuffaloRochester	2016	organic
2016-02	2.11	BuffaloRochester	2016	organic
2016-01	1.44	BuffaloRochester	2016	organic
2016-12	1.89	California	2016	organic
2016-11	2.37	California	2016	organic
2016-10	1.91	California	2016	organic
2016-09	1.65	California	2016	organic
2016-08	1.48	California	2016	organic
2016-07	1.58	California	2016	organic
2016-06	1.55	California	2016	organic
2016-05	1.24	California	2016	organic
2016-04	1.39	California	2016	organic
2016-03	1.32	California	2016	organic
2016-02	1.38	California	2016	organic
2016-01	1.43	California	2016	organic
2016-12	1.99	Charlotte	2016	organic
2016-11	1.92	Charlotte	2016	organic
2016-10	1.78	Charlotte	2016	organic
2016-09	1.81	Charlotte	2016	organic
2016-08	1.65	Charlotte	2016	organic
2016-07	1.72	Charlotte	2016	organic
2016-06	1.6	Charlotte	2016	organic
2016-05	1.68	Charlotte	2016	organic
2016-04	1.71	Charlotte	2016	organic
2016-03	1.79	Charlotte	2016	organic
2016-02	1.82	Charlotte	2016	organic
2016-01	1.78	Charlotte	2016	organic
2016-12	1.71	Chicago	2016	organic
2016-11	2.24	Chicago	2016	organic
2016-10	2.05	Chicago	2016	organic
2016-09	2.08	Chicago	2016	organic
2016-08	2.13	Chicago	2016	organic
2016-07	1.5	Chicago	2016	organic
2016-06	1.24	Chicago	2016	organic
2016-05	1.61	Chicago	2016	organic
2016-04	1.66	Chicago	2016	organic
2016-03	1.49	Chicago	2016	organic
2016-02	1.6	Chicago	2016	organic
2016-01	1.62	Chicago	2016	organic
2016-12	1.07	CincinnatiDayton	2016	organic
2016-11	0.9	CincinnatiDayton	2016	organic
2016-10	1.44	CincinnatiDayton	2016	organic
2016-09	1.34	CincinnatiDayton	2016	organic
2016-08	1.09	CincinnatiDayton	2016	organic
2016-07	1.05	CincinnatiDayton	2016	organic
2016-06	1.2	CincinnatiDayton	2016	organic
2016-05	1.13	CincinnatiDayton	2016	organic
2016-04	1.3	CincinnatiDayton	2016	organic
2016-03	1.34	CincinnatiDayton	2016	organic
2016-02	1.11	CincinnatiDayton	2016	organic
2016-01	1.34	CincinnatiDayton	2016	organic
2016-12	1.36	Columbus	2016	organic
2016-11	0.89	Columbus	2016	organic
2016-10	1.77	Columbus	2016	organic
2016-09	1.17	Columbus	2016	organic
2016-08	1.47	Columbus	2016	organic
2016-07	1.02	Columbus	2016	organic
2016-06	1.43	Columbus	2016	organic
2016-05	1.29	Columbus	2016	organic
2016-04	1.69	Columbus	2016	organic
2016-03	1.42	Columbus	2016	organic
2016-02	1.31	Columbus	2016	organic
2016-01	1.51	Columbus	2016	organic
2016-12	1.25	DallasFtWorth	2016	organic
2016-11	1.36	DallasFtWorth	2016	organic
2016-10	1.42	DallasFtWorth	2016	organic
2016-09	1.05	DallasFtWorth	2016	organic
2016-08	1.12	DallasFtWorth	2016	organic
2016-07	0.99	DallasFtWorth	2016	organic
2016-06	1.05	DallasFtWorth	2016	organic
2016-05	1.09	DallasFtWorth	2016	organic
2016-04	1.18	DallasFtWorth	2016	organic
2016-03	1.15	DallasFtWorth	2016	organic
2016-02	1.27	DallasFtWorth	2016	organic
2016-01	1.26	DallasFtWorth	2016	organic
2016-12	0.85	Denver	2016	organic
2016-11	1.74	Denver	2016	organic
2016-10	1.79	Denver	2016	organic
2016-09	1.15	Denver	2016	organic
2016-08	1.52	Denver	2016	organic
2016-07	1.2	Denver	2016	organic
2016-06	1.32	Denver	2016	organic
2016-05	0.86	Denver	2016	organic
2016-04	1.15	Denver	2016	organic
2016-03	0.66	Denver	2016	organic
2016-02	1.08	Denver	2016	organic
2016-01	1.05	Denver	2016	organic
2016-12	1.36	Detroit	2016	organic
2016-11	0.79	Detroit	2016	organic
2016-10	1.74	Detroit	2016	organic
2016-09	1.03	Detroit	2016	organic
2016-08	1.33	Detroit	2016	organic
2016-07	1.05	Detroit	2016	organic
2016-06	0.73	Detroit	2016	organic
2016-05	1.55	Detroit	2016	organic
2016-04	1.27	Detroit	2016	organic
2016-03	1.45	Detroit	2016	organic
2016-02	1.33	Detroit	2016	organic
2016-01	1.57	Detroit	2016	organic
2016-12	1.32	GrandRapids	2016	organic
2016-11	2.17	GrandRapids	2016	organic
2016-10	2.1	GrandRapids	2016	organic
2016-09	1.96	GrandRapids	2016	organic
2016-08	2.03	GrandRapids	2016	organic
2016-07	1.8	GrandRapids	2016	organic
2016-06	1.28	GrandRapids	2016	organic
2016-05	1.36	GrandRapids	2016	organic
2016-04	1.56	GrandRapids	2016	organic
2016-03	1.1	GrandRapids	2016	organic
2016-02	1.46	GrandRapids	2016	organic
2016-01	1.45	GrandRapids	2016	organic
2016-12	1.47	GreatLakes	2016	organic
2016-11	1.25	GreatLakes	2016	organic
2016-10	1.76	GreatLakes	2016	organic
2016-09	1.47	GreatLakes	2016	organic
2016-08	1.57	GreatLakes	2016	organic
2016-07	1.22	GreatLakes	2016	organic
2016-06	1.13	GreatLakes	2016	organic
2016-05	1.4	GreatLakes	2016	organic
2016-04	1.45	GreatLakes	2016	organic
2016-03	1.42	GreatLakes	2016	organic
2016-02	1.41	GreatLakes	2016	organic
2016-01	1.44	GreatLakes	2016	organic
2016-12	2.01	HarrisburgScranton	2016	organic
2016-11	1.9	HarrisburgScranton	2016	organic
2016-10	1.86	HarrisburgScranton	2016	organic
2016-09	1.85	HarrisburgScranton	2016	organic
2016-08	1.72	HarrisburgScranton	2016	organic
2016-07	1.81	HarrisburgScranton	2016	organic
2016-06	1.59	HarrisburgScranton	2016	organic
2016-05	1.79	HarrisburgScranton	2016	organic
2016-04	1.83	HarrisburgScranton	2016	organic
2016-03	1.58	HarrisburgScranton	2016	organic
2016-02	1.91	HarrisburgScranton	2016	organic
2016-01	1.58	HarrisburgScranton	2016	organic
2016-12	2.42	HartfordSpringfield	2016	organic
2016-11	2.57	HartfordSpringfield	2016	organic
2016-10	2.33	HartfordSpringfield	2016	organic
2016-09	2.34	HartfordSpringfield	2016	organic
2016-08	2.36	HartfordSpringfield	2016	organic
2016-07	2.33	HartfordSpringfield	2016	organic
2016-06	2.27	HartfordSpringfield	2016	organic
2016-05	2.4	HartfordSpringfield	2016	organic
2016-04	2.33	HartfordSpringfield	2016	organic
2016-03	2.18	HartfordSpringfield	2016	organic
2016-02	2.32	HartfordSpringfield	2016	organic
2016-01	1.51	HartfordSpringfield	2016	organic
2016-12	1.0	Houston	2016	organic
2016-11	1.43	Houston	2016	organic
2016-10	0.81	Houston	2016	organic
2016-09	0.91	Houston	2016	organic
2016-08	1.36	Houston	2016	organic
2016-07	1.29	Houston	2016	organic
2016-06	1.05	Houston	2016	organic
2016-05	1.1	Houston	2016	organic
2016-04	1.18	Houston	2016	organic
2016-03	1.17	Houston	2016	organic
2016-02	1.37	Houston	2016	organic
2016-01	1.36	Houston	2016	organic
2016-12	1.63	Indianapolis	2016	organic
2016-11	1.81	Indianapolis	2016	organic
2016-10	1.9	Indianapolis	2016	organic
2016-09	1.56	Indianapolis	2016	organic
2016-08	1.7	Indianapolis	2016	organic
2016-07	1.39	Indianapolis	2016	organic
2016-06	1.25	Indianapolis	2016	organic
2016-05	1.38	Indianapolis	2016	organic
2016-04	1.54	Indianapolis	2016	organic
2016-03	1.48	Indianapolis	2016	organic
2016-02	1.37	Indianapolis	2016	organic
2016-01	1.53	Indianapolis	2016	organic
2016-12	1.35	Jacksonville	2016	organic
2016-11	1.43	Jacksonville	2016	organic
2016-10	2.24	Jacksonville	2016	organic
2016-09	1.87	Jacksonville	2016	organic
2016-08	2.01	Jacksonville	2016	organic
2016-07	1.26	Jacksonville	2016	organic
2016-06	1.64	Jacksonville	2016	organic
2016-05	1.65	Jacksonville	2016	organic
2016-04	1.66	Jacksonville	2016	organic
2016-03	1.83	Jacksonville	2016	organic
2016-02	1.7	Jacksonville	2016	organic
2016-01	1.51	Jacksonville	2016	organic
2016-12	2.17	LasVegas	2016	organic
2016-11	1.94	LasVegas	2016	organic
2016-10	3.03	LasVegas	2016	organic
2016-09	2.02	LasVegas	2016	organic
2016-08	2.16	LasVegas	2016	organic
2016-07	1.59	LasVegas	2016	organic
2016-06	1.41	LasVegas	2016	organic
2016-05	1.51	LasVegas	2016	organic
2016-04	1.25	LasVegas	2016	organic
2016-03	1.3	LasVegas	2016	organic
2016-02	1.41	LasVegas	2016	organic
2016-01	1.69	LasVegas	2016	organic
2016-12	1.52	LosAngeles	2016	organic
2016-11	1.94	LosAngeles	2016	organic
2016-10	1.52	LosAngeles	2016	organic
2016-09	1.29	LosAngeles	2016	organic
2016-08	1.14	LosAngeles	2016	organic
2016-07	1.23	LosAngeles	2016	organic
2016-06	1.18	LosAngeles	2016	organic
2016-05	1.11	LosAngeles	2016	organic
2016-04	1.08	LosAngeles	2016	organic
2016-03	0.96	LosAngeles	2016	organic
2016-02	1.07	LosAngeles	2016	organic
2016-01	1.15	LosAngeles	2016	organic
2016-12	1.28	Louisville	2016	organic
2016-11	1.17	Louisville	2016	organic
2016-10	1.87	Louisville	2016	organic
2016-09	1.04	Louisville	2016	organic
2016-08	1.32	Louisville	2016	organic
2016-07	1.05	Louisville	2016	organic
2016-06	1.19	Louisville	2016	organic
2016-05	1.35	Louisville	2016	organic
2016-04	1.43	Louisville	2016	organic
2016-03	0.96	Louisville	2016	organic
2016-02	1.59	Louisville	2016	organic
2016-01	1.74	Louisville	2016	organic
2016-12	1.52	MiamiFtLauderdale	2016	organic
2016-11	1.64	MiamiFtLauderdale	2016	organic
2016-10	1.49	MiamiFtLauderdale	2016	organic
2016-09	1.36	MiamiFtLauderdale	2016	organic
2016-08	1.33	MiamiFtLauderdale	2016	organic
2016-07	1.24	MiamiFtLauderdale	2016	organic
2016-06	1.29	MiamiFtLauderdale	2016	organic
2016-05	1.43	MiamiFtLauderdale	2016	organic
2016-04	1.32	MiamiFtLauderdale	2016	organic
2016-03	1.49	MiamiFtLauderdale	2016	organic
2016-02	1.44	MiamiFtLauderdale	2016	organic
2016-01	1.24	MiamiFtLauderdale	2016	organic
2016-12	1.59	Midsouth	2016	organic
2016-11	1.48	Midsouth	2016	organic
2016-10	1.86	Midsouth	2016	organic
2016-09	1.52	Midsouth	2016	organic
2016-08	1.49	Midsouth	2016	organic
2016-07	1.52	Midsouth	2016	organic
2016-06	1.37	Midsouth	2016	organic
2016-05	1.55	Midsouth	2016	organic
2016-04	1.58	Midsouth	2016	organic
2016-03	1.44	Midsouth	2016	organic
2016-02	1.52	Midsouth	2016	organic
2016-01	1.54	Midsouth	2016	organic
2016-12	0.83	Nashville	2016	organic
2016-11	0.88	Nashville	2016	organic
2016-10	1.74	Nashville	2016	organic
2016-09	0.93	Nashville	2016	organic
2016-08	1.19	Nashville	2016	organic
2016-07	0.89	Nashville	2016	organic
2016-06	1.08	Nashville	2016	organic
2016-05	1.45	Nashville	2016	organic
2016-04	1.59	Nashville	2016	organic
2016-03	1.32	Nashville	2016	organic
2016-02	1.4	Nashville	2016	organic
2016-01	1.42	Nashville	2016	organic
2016-12	1.55	NewOrleansMobile	2016	organic
2016-11	1.66	NewOrleansMobile	2016	organic
2016-10	1.72	NewOrleansMobile	2016	organic
2016-09	1.52	NewOrleansMobile	2016	organic
2016-08	1.55	NewOrleansMobile	2016	organic
2016-07	1.18	NewOrleansMobile	2016	organic
2016-06	1.68	NewOrleansMobile	2016	organic
2016-05	1.44	NewOrleansMobile	2016	organic
2016-04	1.31	NewOrleansMobile	2016	organic
2016-03	1.37	NewOrleansMobile	2016	organic
2016-02	1.41	NewOrleansMobile	2016	organic
2016-01	1.52	NewOrleansMobile	2016	organic
2016-12	2.04	NewYork	2016	organic
2016-11	2.46	NewYork	2016	organic
2016-10	2.41	NewYork	2016	organic
2016-09	2.15	NewYork	2016	organic
2016-08	2.37	NewYork	2016	organic
2016-07	2.28	NewYork	2016	organic
2016-06	2.15	NewYork	2016	organic
2016-05	2.16	NewYork	2016	organic
2016-04	2.08	NewYork	2016	organic
2016-03	1.86	NewYork	2016	organic
2016-02	1.95	NewYork	2016	organic
2016-01	1.61	NewYork	2016	organic
2016-12	2.0	Northeast	2016	organic
2016-11	2.07	Northeast	2016	organic
2016-10	1.99	Northeast	2016	organic
2016-09	1.92	Northeast	2016	organic
2016-08	1.88	Northeast	2016	organic
2016-07	1.86	Northeast	2016	organic
2016-06	1.79	Northeast	2016	organic
2016-05	1.94	Northeast	2016	organic
2016-04	1.88	Northeast	2016	organic
2016-03	1.79	Northeast	2016	organic
2016-02	1.9	Northeast	2016	organic
2016-01	1.54	Northeast	2016	organic
2016-12	1.96	NorthernNewEngland	2016	organic
2016-11	1.84	NorthernNewEngland	2016	organic
2016-10	1.58	NorthernNewEngland	2016	organic
2016-09	1.58	NorthernNewEngland	2016	organic
2016-08	1.28	NorthernNewEngland	2016	organic
2016-07	1.33	NorthernNewEngland	2016	organic
2016-06	1.04	NorthernNewEngland	2016	organic
2016-05	1.62	NorthernNewEngland	2016	organic
2016-04	1.61	NorthernNewEngland	2016	organic
2016-03	1.68	NorthernNewEngland	2016	organic
2016-02	1.67	NorthernNewEngland	2016	organic
2016-01	1.63	NorthernNewEngland	2016	organic
2016-12	1.46	Orlando	2016	organic
2016-11	1.56	Orlando	2016	organic
2016-10	2.3	Orlando	2016	organic
2016-09	1.85	Orlando	2016	organic
2016-08	1.9	Orlando	2016	organic
2016-07	1.32	Orlando	2016	organic
2016-06	1.51	Orlando	2016	organic
2016-05	1.6	Orlando	2016	organic
2016-04	1.56	Orlando	2016	organic
2016-03	1.74	Orlando	2016	organic
2016-02	1.7	Orlando	2016	organic
2016-01	1.33	Orlando	2016	organic
2016-12	2.01	Philadelphia	2016	organic
2016-11	2.32	Philadelphia	2016	organic
2016-10	2.23	Philadelphia	2016	organic
2016-09	2.04	Philadelphia	2016	organic
2016-08	2.04	Philadelphia	2016	organic
2016-07	2.16	Philadelphia	2016	organic
2016-06	1.91	Philadelphia	2016	organic
